rank,date,ticker,last_price,ret_1m,ret_3m,ret_6m,ret_12m,vol_ann,max_drawdown,from_52w_high,momentum_score,quality_score,composite_score
116,2026-09-11,KMI,30.860000610351562,-0.02741881325042872,-0.006745914448124779,-0.057661060498876426,0.0390848874667995,0.21743563637227345,-0.1008452484611213,-0.09214665996174787,0.2602040816326531,0.8622448979591837,0.5010204081632653
117,2026-09-11,ES,68.5199966430664,-0.042348096148920655,0.0013151591040372335,-0.05295211779050746,0.051693644266320726,0.21797843060286193,-0.09139337178056794,-0.09112618122033478,0.25510204081632654,0.8673469387755102,0.5
118,2026-09-11,DHR,200.13999938964844,-0.027455143985687158,0.10932698609397384,0.07904396279165282,-0.0692403121726144,0.34174103201514056,-0.184784263922265,-0.16966448719321958,0.5,0.49489795918367346,0.49795918367346936
119,2026-09-11,SMCI,40.099998474121094,0.06620573845681355,0.25430088631157854,0.2977345944714418,0.22222218253540205,1.1228887688955937,-0.5250149333579891,-0.31663261306111257,0.8010204081632653,0.025510204081632654,0.4908163265306122
120,2026-09-11,SBUX,98.73999786376953,-0.08464180893671103,-0.029065215106403697,-0.002902066354759536,0.1086598833817094,0.27751405086022496,-0.1253655342338389,-0.08987003587411846,0.34183673469387754,0.6989795918367347,0.48469387755102045
121,2026-09-11,SE,106.23999786376953,-0.170712689426175,0.23981788816513472,0.24753397481404016,0.07684250183123464,0.516765867712783,-0.19215267050864993,-0.4580974434582292,0.6887755102040817,0.16326530612244897,0.4785714285714286
122,2026-09-11,SPGI,410.7099914550781,0.0037360386132154755,0.052632628678807025,0.03909456600626937,0.1486412700381199,0.303580563208649,-0.11802474267273977,-0.1999236553000533,0.44387755102040816,0.5153061224489796,0.47244897959183674
123,2026-09-11,NOW,132.52999877929688,0.060749129098585986,0.2857003921721881,0.17314328890180763,0.26516203701947827,0.6924524614181825,-0.3410864401523812,-0.31056545947625747,0.6938775510204082,0.1377551020408163,0.4714285714285714
124,2026-09-11,AMGN,377.3500061035156,-0.08800218495854006,0.07200832637590238,0.03978205369696397,0.15639825605325397,0.28885454518618386,-0.15034222675800413,-0.15034222675800413,0.3877551020408163,0.5867346938775511,0.46734693877551026
125,2026-09-11,SO,87.16999816894531,-0.05004553327812078,-0.05768420774822858,-0.09426107641986325,0.03778523879682116,0.17729514074783242,-0.10586729623122093,-0.10586729623122093,0.16326530612244897,0.923469387755102,0.4673469387755102
126,2026-09-11,KMB,98.1500015258789,-0.08815053013181251,-0.02178684125703423,0.029360668547854907,0.05582358903422824,0.2689051041807228,-0.13432310450608698,-0.19388553900354544,0.37755102040816324,0.5561224489795918,0.44897959183673464
127,2026-09-11,PPL,34.08000183105469,-0.03092316291654562,-0.03092316291654562,-0.09010738398850504,0.006563941433552323,0.18736026476146836,-0.13578827817357897,-0.12987672876734901,0.18877551020408162,0.8367346938775511,0.4479591836734694
128,2026-09-11,META,648.030029296875,0.11951292498701482,0.14109155182748023,0.017245799785462257,-0.10865832338863135,0.4467059469982864,-0.21642636781185154,-0.16673639748686508,0.4744897959183674,0.4030612244897959,0.4459183673469388
129,2026-09-11,RTX,197.67999267578125,-0.10963960390813676,0.07668784057998002,-0.019095419249696932,0.1303941821673109,0.2689520132473833,-0.16927107696756483,-0.12333146543040863,0.2857142857142857,0.6428571428571429,0.4285714285714286
130,2026-09-11,MNDY,86.83999633789062,0.010354850741697952,0.09122888087196368,0.18021193499399324,0.29005343603562905,0.6742256245586843,-0.2972662042520029,-0.6037417350834627,0.6632653061224489,0.05612244897959184,0.42040816326530606
131,2026-09-11,BA,210.4499969482422,-0.08974913613275359,-0.05044446910733846,0.027788643260665324,-0.025099436272143283,0.3563214101817384,-0.14879468887608938,-0.16537774323865884,0.37244897959183676,0.47959183673469385,0.4153061224489796
132,2026-09-11,SPOT,525.75,0.0738357709269335,0.08179012345679015,0.031711775698583855,0.022723025846258738,0.4518115820891947,-0.22157020088976054,-0.28811290110905086,0.46938775510204084,0.30612244897959184,0.40408163265306124
133,2026-09-11,NEE,82.30999755859375,-0.03323661998032512,-0.022525198987057293,-0.08932333619629051,-0.045197589698534824,0.21854493977915268,-0.15141630994994615,-0.14654295476862833,0.19387755102040816,0.7091836734693877,0.4
134,2026-09-11,PLTR,167.22999572753906,-0.0222754777136831,0.2757857292607997,0.08944622623803955,0.31935439394218834,0.6941315596333832,-0.33306392013516983,-0.19282748508810155,0.5255102040816326,0.20918367346938777,0.39897959183673465
135,2026-09-11,AVGO,361.989990234375,-0.12993630367679432,-0.059670330550189776,0.0814163261510521,0.22347743204896942,0.4805496536265826,-0.2604340637547682,-0.24712317895271207,0.4336734693877551,0.3163265306122449,0.386734693877551
136,2026-09-11,CME,275.5400085449219,0.05593120614147673,0.05589094948609952,-0.1057912106642348,-0.09079474943097898,0.27435801130976945,-0.2998970512443807,-0.12724042954692338,0.21428571428571427,0.6275510204081632,0.3795918367346939
137,2026-09-11,NTES,115.61000061035156,-0.06472995782986635,-0.0758986903491845,0.014238000293296471,0.05150881690054088,0.3583696004715298,-0.1350493944069332,-0.2568819379050662,0.3622448979591837,0.3979591836734694,0.376530612244898
138,2026-09-11,SRE,83.33999633789062,-0.03002795491198229,-0.0830719424315498,-0.09302761774137258,-0.03810861437523139,0.21886847951369998,-0.17509898774863641,-0.15854039280193588,0.1836734693877551,0.6632653061224489,0.37551020408163266
139,2026-09-11,GOLD,48.220001220703125,0.07923010052256574,0.1138831185242013,-0.009720507309907034,-0.29723949738416733,0.5231187382251958,-0.22351788989552668,-0.24181394829937852,0.40816326530612246,0.3010204081632653,0.3653061224489796
140,2026-09-11,COST,904.77001953125,-0.047189280262996625,-0.07121262976471221,-0.09547957378216132,-0.013661572248095166,0.2028550335004689,-0.1740855392679621,-0.17189804879961756,0.15816326530612246,0.6683673469387755,0.3622448979591837
141,2026-09-11,JD,27.059999465942383,-0.14394182399728128,-0.03563791942383121,0.0030316694607148698,0.07338388926151307,0.3413110227551415,-0.25407165553453603,-0.22519473304909887,0.3010204081632653,0.42346938775510207,0.35000000000000003
142,2026-09-11,PEP,136.32000732421875,-0.0066597255609553985,-0.041422861082802576,-0.12359400436836088,-0.1524149667041057,0.2129142112824074,-0.14704888984109588,-0.1760824660122079,0.14795918367346939,0.6479591836734694,0.3479591836734694
143,2026-09-11,AON,302.69000244140625,-0.14096374439509263,-0.09484751283392312,-0.0371298146076976,0.15765424964231411,0.3016291548276339,-0.2042701337335029,-0.2042701337335029,0.22448979591836735,0.5102040816326531,0.33877551020408164
144,2026-09-11,AMTX,2.009999990463257,0.1518624555706296,0.0,0.046875018432426474,0.1447368627439909,1.014510056191654,-0.6147541165148963,-0.45081968761564684,0.5510204081632653,0.02040816326530612,0.3387755102040816
145,2026-09-11,YUM,140.8699951171875,-0.058266451649691575,-0.07626925907378346,-0.10215161369568371,-0.04258232720174138,0.25304347850918224,-0.15469453911445996,-0.15469453911445996,0.15306122448979592,0.6122448979591837,0.33673469387755106
146,2026-09-11,IBM,243.2899932861328,0.030977191672779902,-0.10847656248689497,-0.003396735563545694,-0.11807126838060045,0.5788334434251919,-0.3749962073015677,-0.25573238943922305,0.3826530612244898,0.25,0.32959183673469383
147,2026-09-11,ORLY,85.81999969482422,-0.06768064258977369,-0.04750276195094716,-0.07700584430636559,-0.016257557851174664,0.29181704133967556,-0.1677062164290335,-0.20396993193342916,0.1989795918367347,0.5255102040816326,0.32959183673469383
148,2026-09-11,GSK,48.130001068115234,-0.034490751475431125,-0.08125024621739085,-0.09711750783931128,-0.12257754756537864,0.2569266618936181,-0.17204672869899162,-0.19249696858140875,0.1683673469387755,0.5714285714285714,0.32959183673469383
149,2026-09-11,ABT,101.94999694824219,-0.08078628093065543,0.14531108888201127,-0.04455990112973651,-0.007248381409237559,0.3015640268985187,-0.2495894614959825,-0.23652141738772525,0.23979591836734693,0.44387755102040816,0.3214285714285714
150,2026-09-11,ZS,164.5399932861328,-0.07207316439322309,0.30473390286088686,0.08528456318005206,0.10046779342562129,0.7480080920073116,-0.32936078570692906,-0.5106908179086923,0.4846938775510204,0.061224489795918366,0.3153061224489796
151,2026-09-11,AEM,200.36000061035156,0.08437684882106544,0.2728506021489616,-0.07762332003940764,-0.16603804244295395,0.5013956829771177,-0.37902855809922764,-0.20179427997651367,0.29081632653061223,0.336734693877551,0.30918367346938774
152,2026-09-11,CEG,284.75,0.02335198189908283,0.15596339595269204,-0.05279117189313798,0.009380250233011589,0.447990599451977,-0.2661643733762459,-0.2911454950679747,0.29591836734693877,0.3112244897959184,0.3020408163265306
153,2026-09-11,WMT,107.1500015258789,-0.07416153114567159,-0.10865959379822432,-0.13961271080747983,-0.0977806244331475,0.27612951046223727,-0.23341506413434532,-0.19965332509072908,0.14285714285714285,0.5357142857142857,0.3
154,2026-09-11,HD,308.739990234375,-0.09438554940113364,-0.04599498253013712,-0.07547866232710565,-0.11291959455932721,0.2775457732497803,-0.15236901663565305,-0.24893395724247602,0.17346938775510204,0.4642857142857143,0.28979591836734697
155,2026-09-11,RCL,260.1400146484375,-0.15538956282974836,-0.09661056268985391,-0.018766818370861138,-0.06173437268561366,0.4328653041121282,-0.20893653673130863,-0.24465738615721333,0.24489795918367346,0.3469387755102041,0.2857142857142857
156,2026-09-11,ACN,183.89999389648438,0.020872624178836396,0.11097918898805892,-0.04264456701961461,-0.20944288785077936,0.5118649506187679,-0.3834670337422027,-0.34951986079417274,0.32653061224489793,0.2193877551020408,0.28367346938775506
157,2026-09-11,IONQ,36.75,-0.18694691637854588,-0.36627006490247727,0.1126249275865796,0.3382921370249221,0.938710732618155,-0.5561259899184436,-0.5523206037343049,0.45918367346938777,0.015306122448979591,0.2816326530612245
158,2026-09-11,VST,148.3800048828125,0.011589939268601634,0.015082551779822984,-0.06761195748588389,-0.08332803076901318,0.4639118688890149,-0.2070669367577166,-0.3162722822313432,0.27040816326530615,0.29591836734693877,0.2806122448979592
159,2026-09-11,TLN,312.739990234375,-0.14334241663235148,-0.09298143472627907,0.0041418461287014985,0.01065929398044152,0.5614152284622652,-0.32956720930355665,-0.29853760810333974,0.3112244897959184,0.22448979591836735,0.27653061224489794
160,2026-09-11,MCD,252.52999877929688,-0.07753017765806525,-0.10691097120118376,-0.20950321064870403,-0.14721821172699934,0.20495408718596286,-0.2161339614818396,-0.24505900149740079,0.08163265306122448,0.5663265306122449,0.2755102040816327
161,2026-09-11,AZN,160.1699981689453,0.010536266050128251,-0.12129691001985454,-0.1679480614600244,-0.22407071135428447,0.29114836135966793,-0.24084106079807355,-0.23224042796581656,0.1377551020408163,0.46938775510204084,0.27040816326530615
162,2026-09-11,QUBT,7.989999771118164,-0.10426012300687948,-0.19374370392097762,0.07464691763415665,0.044496500718773424,0.891560198995991,-0.4108151744588937,-0.6754671202778499,0.4387755102040816,0.01020408163265306,0.2673469387755102
163,2026-09-11,KR,58.4900016784668,0.05050519514482632,-0.08154524973748256,-0.21022464460425017,-0.15787937904825333,0.29051703962355613,-0.26160675689258284,-0.21691058702685118,0.10714285714285714,0.5051020408163265,0.26632653061224487
164,2026-09-11,DKNG,24.739999771118164,-0.03018425914759093,-0.17588276502774047,-0.032081365882531965,-0.03346004510625822,0.5321102439483164,-0.2751499034952767,-0.4374715773391714,0.32142857142857145,0.1683673469387755,0.2602040816326531
165,2026-09-11,ADBE,252.22999572753906,-0.025198084144776534,0.15278789858093966,-0.06505301775953831,0.051835380239690476,0.4771418134000691,-0.2942013483060979,-0.31358514779050684,0.23469387755102042,0.2857142857142857,0.25510204081632654
166,2026-09-11,SOFI,17.31999969482422,-0.03455968900649575,0.03899217849762482,-0.02146898597376823,-0.1031629688852489,0.5525807541152494,-0.21897438244941902,-0.46227878959569424,0.336734693877551,0.12755102040816327,0.2530612244897959
167,2026-09-11,LMT,524.1900024414062,-0.13068261069454257,-0.038725197866382954,-0.18679436068985,-0.03754236019972723,0.30519859773564373,-0.23396513516417783,-0.21547947321482974,0.09183673469387756,0.4846938775510204,0.24897959183673468
168,2026-09-11,HCA,426.94000244140625,0.02978848069804929,0.1302096393920671,-0.19555385861843122,-0.2225735227428961,0.34147605160425715,-0.32105470254273527,-0.21407382755742832,0.11734693877551021,0.4387755102040816,0.24591836734693878
169,2026-09-11,HSY,173.32000732421875,-0.051822258098310425,-0.03404784272499073,-0.18317528195363686,-0.18222919133991777,0.27756398595671977,-0.2204851261648797,-0.2550121090784475,0.10204081632653061,0.45918367346938777,0.24489795918367346
170,2026-09-11,STZ,122.44999694824219,-0.0859212390919768,-0.13768274944918346,-0.16236285383639748,-0.15232007834923977,0.3113980805126756,-0.2612284753719857,-0.25462951481664875,0.11224489795918367,0.42857142857142855,0.23877551020408164
171,2026-09-11,CCL,22.75,-0.17780990468840352,-0.18673005610327875,-0.03807597646455774,-0.1273285272050786,0.4875116206046301,-0.26900696521216183,-0.3199299150279582,0.20918367346938777,0.2653061224489796,0.2316326530612245
172,2026-09-11,COIN,175.25999450683594,0.17592594204137502,0.09243908563297865,-0.0929979900534772,0.004569170771450359,0.6878594267174019,-0.34201292587060683,-0.5474475185820591,0.33163265306122447,0.07142857142857142,0.22755102040816325
173,2026-09-11,VRT,257.05999755859375,-0.10854483764385148,-0.13685556018494704,-0.03091913179954109,0.15568014893216686,0.6820790839836094,-0.40704781213947394,-0.31660557499995945,0.25,0.14285714285714285,0.20714285714285713
174,2026-09-11,ORCL,150.27999877929688,-0.019572025208061228,-0.18086466590963968,-0.04919886043846666,0.0009607744544082308,0.6092223264646703,-0.5349988155896904,-0.5368190034221427,0.28061224489795916,0.08673469387755102,0.2030612244897959
175,2026-09-11,SYK,275.55999755859375,-0.2063592513458946,-0.09600965986344157,-0.17842518915587302,-0.05711867224985634,0.3587332074484853,-0.23347051876330727,-0.2849759223636785,0.07653061224489796,0.3826530612244898,0.1989795918367347
176,2026-09-11,NOC,518.969970703125,-0.0969821857230686,-0.05645006649278517,-0.2888432634809044,-0.14688742361932783,0.27178034662908307,-0.3230568632340316,-0.31821477363134254,0.04081632653061224,0.413265306122449,0.18979591836734694
177,2026-09-11,PAAS,50.34000015258789,-0.03560245390523398,0.0856468088036555,-0.1563103833443097,-0.20542029496965064,0.5655475324951951,-0.34294952428562153,-0.2603554935675625,0.1326530612244898,0.25510204081632654,0.1816326530612245
178,2026-09-11,FIS,38.13999938964844,-0.07965902864919316,0.006015462467353849,-0.20785074700655448,-0.06815012170144752,0.37017021449729953,-0.24364093866257297,-0.42252935415657356,0.08673469387755102,0.2755102040816326,0.16224489795918368
179,2026-09-11,ISRG,369.1499938964844,-0.08004584443541107,-0.10595786061205004,-0.22976609769331113,-0.19118359880075242,0.4091171424755944,-0.31346926850446066,-0.3773298320006869,0.07142857142857142,0.29081632653061223,0.15918367346938775
180,2026-09-11,BABA,109.30000305175781,-0.12713622435513272,-0.030082521219316538,-0.17806401317101506,-0.24974493656799468,0.4320257448489601,-0.34379860348302327,-0.4174299507070095,0.09693877551020408,0.23979591836734693,0.1540816326530612
181,2026-09-11,PDD,77.80999755859375,-0.12612312715031926,-0.04292749522951711,-0.23430431553288977,-0.1950846474649901,0.37448242454622166,-0.3005057504403884,-0.43669011215480213,0.05612244897959184,0.2602040816326531,0.13775510204081634
182,2026-09-11,RBLX,45.5,0.2802475753488558,0.04621748089120947,-0.19182947395052963,-0.4499202502096452,0.7378164426434187,-0.42519812610328844,-0.6785815146601222,0.20408163265306123,0.03571428571428571,0.13673469387755102
183,2026-09-11,ALNY,248.67999267578125,0.11042641689901211,-0.1406752821866104,-0.21608932300387307,-0.2952712052331756,0.5684587986711908,-0.3945965248210562,-0.4937502706367807,0.12244897959183673,0.10714285714285714,0.11632653061224489
184,2026-09-11,FUTU,112.7300033569336,0.07198554042606786,0.18004820263186572,-0.1990915474200018,-0.31358573577699145,0.7155394022105346,-0.4657142729986281,-0.4245482435529878,0.12755102040816327,0.09183673469387756,0.11326530612244898
185,2026-09-11,NRG,113.45999908447266,-0.05967184119933622,-0.0795251028750038,-0.24910302437489418,-0.24956054278022688,0.5353284321450619,-0.35519839997398095,-0.3793867962559462,0.061224489795918366,0.18877551020408162,0.11224489795918367
186,2026-09-11,RGTI,15.270000457763672,-0.17100975056912404,-0.25981574992966483,-0.04978215633185157,0.1332927871807601,1.009900487630669,-0.5109138020273782,-0.7289669787645134,0.17857142857142858,0.00510204081632653,0.10918367346938775
187,2026-09-11,NKE,36.79999923706055,-0.08194578522388307,-0.19080996433973652,-0.30679557275798086,-0.32838739707191333,0.37766972354311384,-0.322575869360496,-0.49023246213798966,0.03571428571428571,0.21428571428571427,0.10714285714285714
188,2026-09-11,BIDU,91.4000015258789,-0.1281953002811611,-0.21281542463681358,-0.2578759434220571,-0.27866590526932944,0.4958089797669248,-0.3980731140339493,-0.437607684450654,0.05102040816326531,0.17857142857142858,0.10204081632653061
189,2026-09-11,ONON,27.40999984741211,-0.11609159480485232,-0.30094362439639544,-0.2779241172683793,-0.30249504274667627,0.5251486531279693,-0.3424791682203008,-0.45862138516378903,0.04591836734693878,0.15816326530612246,0.09081632653061225
190,2026-09-11,BILI,15.539999961853027,-0.1175468811330842,-0.15359480145706472,-0.3759036064286382,-0.46388192170166165,0.45472373390369736,-0.43086698759446485,-0.5673719166475861,0.030612244897959183,0.12244897959183673,0.0673469387755102
191,2026-09-11,APP,323.9599914550781,0.0664998058995292,-0.3230666642349702,-0.2790154204342743,-0.3155359665970773,0.6776750290929703,-0.5134593606018025,-0.5583969435163539,0.0663265306122449,0.0663265306122449,0.0663265306122449
192,2026-09-11,BSX,42.97999954223633,-0.16413844665996613,-0.0888276190238968,-0.373012434298729,-0.2964475599852957,0.41684954158605636,-0.40193600170912136,-0.5905887010109565,0.02040816326530612,0.1326530612244898,0.0653061224489796
193,2026-09-11,LULU,98.97000122070312,-0.18118640711703138,-0.18770515269685073,-0.3743599488383489,-0.3201410375091507,0.49925582575173166,-0.42085127952901347,-0.5415508663045119,0.015306122448979591,0.11224489795918367,0.05408163265306123
194,2026-09-11,TME,7.980000019073486,-0.0567375906511961,-0.13822896092551307,-0.40102422292258477,-0.47507537143489387,0.5352122419205336,-0.46311626740095324,-0.6891506601526141,0.025510204081632654,0.07653061224489796,0.04591836734693878
195,2026-09-11,TTD,14.34000015258789,0.0630096661150108,-0.241269817882514,-0.45937793180701814,-0.465295605421045,0.627443161275849,-0.5234089370794014,-0.7350822119042091,0.01020408163265306,0.04591836734693878,0.02448979591836735
196,2026-09-11,RARE,14.300000190734863,-0.4676098337382839,-0.40366970543314395,-0.3413173287067315,0.10469012093213759,0.802985161149425,-0.6013381484094882,-0.6086480615095385,0.00510204081632653,0.04081632653061224,0.019387755102040813
